"DESCRIPCIONG1","DESCRIPCIONG2","DESCRIPCIONG3","DESCRIPCIONG4","DESCRIPCIONG5","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL20","CODIGOG1","CODIGOG2","CODIGOG3","CODIGOG4","CODIGOG5"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Repuestos y Accesorios","0","6784","6784","0","2731.21","2731.21","2731.21","4052.79","4052.79","0","40.26","10 00 000","10","10 00 000 001 000"," 530000"," 530813 2200 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Repuestos y Accesorios","0","2764","2764","150","0","0","0","2764","2764","0","0","10 00 000","10","10 00 000 001 000"," 530000"," 530813 2300 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Repuestos y Accesorios","0","500","500","0","337.64","337.64","337.64","162.36","162.36","0","67.53","10 00 000","10","10 00 000 001 000"," 530000"," 530813 2400 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Transporte de Personal","184545.03","-34545.03","150000","78213.48","47975.85","47975.85","37727.52","102024.15","102024.15","10248.33","31.98","10 00 000","10","10 00 000 001 000"," 530000"," 530201 0000 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Transporte de Personal","0","980","980","980","0","0","0","980","980","0","0","10 00 000","10","10 00 000 001 000"," 530000"," 530201 0700 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Transporte de Personal","0","38600","38600","14400","9000","9000","9000","29600","29600","0","23.32","10 00 000","10","10 00 000 001 000"," 530000"," 530201 0800 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Transporte de Personal","0","1500","1500","0","786.94","786.94","786.94","713.06","713.06","0","52.46","10 00 000","10","10 00 000 001 000"," 530000"," 530201 1100 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Transporte de Personal","0","0","0","0","0","0","0","0","0","0","0","10 00 000","10","10 00 000 001 000"," 530000"," 530201 1200 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Transporte de Personal","0","57600","57600","57600","0","0","0","57600","57600","0","0","10 00 000","10","10 00 000 001 000"," 530000"," 530201 1700 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Transporte de Personal","0","0","0","0","0","0","0","0","0","0","0","10 00 000","10","10 00 000 001 000"," 530000"," 530201 2100 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Mudanzas e Instalaciones","0","1000","1000","0","0","0","0","1000","1000","0","0","10 00 000","10","10 00 000 001 000"," 530000"," 530305 1800 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Servicio de Capacitacion","69168.73","436831.27","506000","218.45","3041.55","3041.55","3041.55","502958.45","502958.45","0","0.6","10 00 000","10","10 00 000 001 000"," 530000"," 530603 0000 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Servicio de Capacitacion","30047.51","-30047.51","0","0","0","0","0","0","0","0","0","10 00 000","10","10 00 000 001 000"," 530000"," 530603 0000 002"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Servicio de Capacitacion","0","3886.85","3886.85","0","0","0","0","3886.85","3886.85","0","0","10 00 000","10","10 00 000 001 000"," 530000"," 530603 0100 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Servicio de Capacitacion","0","4330","4330","3895","435","435","435","3895","3895","0","10.05","10 00 000","10","10 00 000 001 000"," 530000"," 530603 0200 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Servicio de Capacitacion","0","4000","4000","3739.44","260.56","260.56","260.56","3739.44","3739.44","0","6.51","10 00 000","10","10 00 000 001 000"," 530000"," 530603 0300 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Servicio de Capacitacion","0","499.2","499.2","0","499.2","499.2","499.2","0","0","0","100","10 00 000","10","10 00 000 001 000"," 530000"," 530603 0400 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Servicio de Capacitacion","0","4000","4000","3752","248","248","0","3752","3752","248","6.2","10 00 000","10","10 00 000 001 000"," 530000"," 530603 0600 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Servicio de Capacitacion","0","7200","7200","7200","0","0","0","7200","7200","0","0","10 00 000","10","10 00 000 001 000"," 530000"," 530603 0700 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Servicio de Capacitacion","0","8000","8000","7100.8","0","0","0","8000","8000","0","0","10 00 000","10","10 00 000 001 000"," 530000"," 530603 0900 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Servicio de Capacitacion","0","6500","6500","3400","1528","1528","1140","4972","4972","388","23.51","10 00 000","10","10 00 000 001 000"," 530000"," 530603 1000 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Servicio de Capacitacion","0","460.5","460.5","0","0","0","0","460.5","460.5","0","0","10 00 000","10","10 00 000 001 000"," 530000"," 530603 1100 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Servicio de Capacitacion","0","4500","4500","0","1468","1468","1468","3032","3032","0","32.62","10 00 000","10","10 00 000 001 000"," 530000"," 530603 1200 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Servicio de Capacitacion","0","1500","1500","1500","0","0","0","1500","1500","0","0","10 00 000","10","10 00 000 001 000"," 530000"," 530603 1400 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Servicio de Capacitacion","0","590","590","0","546.51","546.51","546.51","43.49","43.49","0","92.63","10 00 000","10","10 00 000 001 000"," 530000"," 530603 1500 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Servicio de Capacitacion","0","11945","11945","0","0","0","0","11945","11945","0","0","10 00 000","10","10 00 000 001 000"," 530000"," 530603 1600 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Servicio de Capacitacion","0","10000","10000","250","2025","2025","2025","7975","7975","0","20.25","10 00 000","10","10 00 000 001 000"," 530000"," 530603 1700 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Servicio de Capacitacion","0","5358.57","5358.57","0","0","0","0","5358.57","5358.57","0","0","10 00 000","10","10 00 000 001 000"," 530000"," 530603 1800 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Servicio de Capacitacion","0","2400","2400","0","0","0","0","2400","2400","0","0","10 00 000","10","10 00 000 001 000"," 530000"," 530603 1900 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Servicio de Capacitacion","0","5000","5000","0","0","0","0","5000","5000","0","0","10 00 000","10","10 00 000 001 000"," 530000"," 530603 2000 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Servicio de Capacitacion","0","5137.54","5137.54","0","300","300","300","4837.54","4837.54","0","5.84","10 00 000","10","10 00 000 001 000"," 530000"," 530603 2300 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Servicio de Capacitacion","0","2000","2000","0","0","0","0","2000","2000","0","0","10 00 000","10","10 00 000 001 000"," 530000"," 530603 2400 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Instrumental Medico Menor","0","5000","5000","0","0","0","0","5000","5000","0","0","10 00 000","10","10 00 000 001 000"," 530000"," 530808 0000 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Otros Servicios Generales","63183.09","192448.27","255631.36","12769.37","24227.8","24227.8","22765.8","231403.56","231403.56","1462","9.48","10 00 000","10","10 00 000 001 000"," 530000"," 530299 0000 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Otros Servicios Generales","0","1000","1000","282.2","176.65","176.65","176.65","823.35","823.35","0","17.67","10 00 000","10","10 00 000 001 000"," 530000"," 530299 0100 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Otros Servicios Generales","0","4523.28","4523.28","2011.5","2511.78","2511.78","2511.78","2011.5","2011.5","0","55.53","10 00 000","10","10 00 000 001 000"," 530000"," 530299 0200 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Otros Servicios Generales","0","680","680","284.8","395.2","395.2","395.2","284.8","284.8","0","58.12","10 00 000","10","10 00 000 001 000"," 530000"," 530299 0300 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Otros Servicios Generales","0","450","450","357.11","92.89","92.89","92.89","357.11","357.11","0","20.64","10 00 000","10","10 00 000 001 000"," 530000"," 530299 0400 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Otros Servicios Generales","0","5441.5","5441.5","836","3204.13","3204.13","3204.13","2237.37","2237.37","0","58.88","10 00 000","10","10 00 000 001 000"," 530000"," 530299 0500 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Otros Servicios Generales","0","8500","8500","2877.06","5549.11","5549.11","3464.71","2950.89","2950.89","2084.4","65.28","10 00 000","10","10 00 000 001 000"," 530000"," 530299 0600 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Otros Servicios Generales","0","2000","2000","1908.36","91.64","91.64","91.64","1908.36","1908.36","0","4.58","10 00 000","10","10 00 000 001 000"," 530000"," 530299 0700 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Otros Servicios Generales","0","11000","11000","3260","6504.06","6504.06","6423.63","4495.94","4495.94","80.43","59.13","10 00 000","10","10 00 000 001 000"," 530000"," 530299 0800 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Otros Servicios Generales","0","6000","6000","0","5920.2","5920.2","5920.2","79.8","79.8","0","98.67","10 00 000","10","10 00 000 001 000"," 530000"," 530299 0900 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Otros Servicios Generales","0","10800","10800","224.99","4853.78","4853.78","4853.78","5946.22","5946.22","0","44.94","10 00 000","10","10 00 000 001 000"," 530000"," 530299 1000 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Otros Servicios Generales","0","11454.55","11454.55","3261","7871.67","7855.67","7855.67","3582.88","3598.88","0","68.58","10 00 000","10","10 00 000 001 000"," 530000"," 530299 1100 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Otros Servicios Generales","0","8443.54","8443.54","0","7684.37","7684.37","7684.37","759.17","759.17","0","91.01","10 00 000","10","10 00 000 001 000"," 530000"," 530299 1200 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Otros Servicios Generales","0","1560","1560","0","1235.8","1235.8","1235.8","324.2","324.2","0","79.22","10 00 000","10","10 00 000 001 000"," 530000"," 530299 1300 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Otros Servicios Generales","0","2736","2736","1300","612.42","612.42","612.42","2123.58","2123.58","0","22.38","10 00 000","10","10 00 000 001 000"," 530000"," 530299 1400 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Otros Servicios Generales","0","707.8","707.8","30","560.28","560.28","560.28","147.52","147.52","0","79.16","10 00 000","10","10 00 000 001 000"," 530000"," 530299 1500 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Otros Servicios Generales","0","3075.38","3075.38","850.23","1445.77","1445.77","1445.77","1629.61","1629.61","0","47.01","10 00 000","10","10 00 000 001 000"," 530000"," 530299 1600 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Otros Servicios Generales","0","18625.86","18625.86","3712.21","14913.65","14913.65","14913.65","3712.21","3712.21","0","80.07","10 00 000","10","10 00 000 001 000"," 530000"," 530299 1700 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Otros Servicios Generales","0","12130.57","12130.57","3868.5","8262.07","8262.07","8262.07","3868.5","3868.5","0","68.11","10 00 000","10","10 00 000 001 000"," 530000"," 530299 1800 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Otros Servicios Generales","0","3200","3200","400","1845.2","1452.95","1452.95","1354.8","1747.05","0","45.4","10 00 000","10","10 00 000 001 000"," 530000"," 530299 1900 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Otros Servicios Generales","0","5000","5000","0","570.02","570.02","570.02","4429.98","4429.98","0","11.4","10 00 000","10","10 00 000 001 000"," 530000"," 530299 2000 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Otros Servicios Generales","0","5529.2","5529.2","390","71.5","71.5","71.5","5457.7","5457.7","0","1.29","10 00 000","10","10 00 000 001 000"," 530000"," 530299 2100 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Otros Servicios Generales","0","3600","3600","0","3346.13","3346.13","3346.13","253.87","253.87","0","92.95","10 00 000","10","10 00 000 001 000"," 530000"," 530299 2200 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Otros Servicios Generales","0","4966.93","4966.93","65","1093.79","1093.79","1093.79","3873.14","3873.14","0","22.02","10 00 000","10","10 00 000 001 000"," 530000"," 530299 2300 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Otros Servicios Generales","0","11800","11800","1756.32","8191.5","7755.5","7755.5","3608.5","4044.5","0","65.72","10 00 000","10","10 00 000 001 000"," 530000"," 530299 2400 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Combustibles y Lubricantes","51209.7","38403.46","89613.16","57088.37","14184.96","12509.25","12256.24","75428.2","77103.91","253.01","13.96","10 00 000","10","10 00 000 001 000"," 530000"," 530803 0000 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Combustibles y Lubricantes","0","11000","11000","2469.74","6280.28","6280.27","6280.27","4719.72","4719.73","0","57.09","10 00 000","10","10 00 000 001 000"," 530000"," 530803 0100 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Combustibles y Lubricantes","0","10578.34","10578.34","754.92","9823.42","4062.8","4062.8","754.92","6515.54","0","38.41","10 00 000","10","10 00 000 001 000"," 530000"," 530803 0200 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Combustibles y Lubricantes","0","8280","8280","4677.09","3602.91","3602.91","3602.91","4677.09","4677.09","0","43.51","10 00 000","10","10 00 000 001 000"," 530000"," 530803 0300 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Combustibles y Lubricantes","0","4925","4925","3585.71","1339.29","1339.29","1339.29","3585.71","3585.71","0","27.19","10 00 000","10","10 00 000 001 000"," 530000"," 530803 0400 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Combustibles y Lubricantes","0","7727.09","7727.09","4047.28","3442.82","3442.82","3410.82","4284.27","4284.27","32","44.56","10 00 000","10","10 00 000 001 000"," 530000"," 530803 0500 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Combustibles y Lubricantes","0","11900","11900","5548.92","6351.08","6351.08","5411.66","5548.92","5548.92","939.42","53.37","10 00 000","10","10 00 000 001 000"," 530000"," 530803 0600 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Combustibles y Lubricantes","0","25000","25000","22873.05","2126.95","2126.95","2126.95","22873.05","22873.05","0","8.51","10 00 000","10","10 00 000 001 000"," 530000"," 530803 0700 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Combustibles y Lubricantes","0","23000","23000","3718.46","10066.11","8086.11","8086.11","12933.89","14913.89","0","35.16","10 00 000","10","10 00 000 001 000"," 530000"," 530803 0800 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Combustibles y Lubricantes","0","34687.56","34687.56","948.83","17071.52","16637.84","16578.07","17616.04","18049.72","59.77","47.96","10 00 000","10","10 00 000 001 000"," 530000"," 530803 0900 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Combustibles y Lubricantes","0","16900","16900","374.93","13926.95","8148.07","6843.65","2973.05","8751.93","1304.42","48.21","10 00 000","10","10 00 000 001 000"," 530000"," 530803 1000 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Combustibles y Lubricantes","0","18807.98","18807.98","225","11357.4","357.4","357.4","7450.58","18450.58","0","1.9","10 00 000","10","10 00 000 001 000"," 530000"," 530803 1100 001"
